date,aircraft_id,y_pred,cat__unit_id_UNIT_01,cat__unit_id_UNIT_02,cat__unit_id_UNIT_03,cat__unit_id_UNIT_04,cat__base_BASE_A,cat__base_BASE_B,cat__base_BASE_C,cat__role_ISR,cat__role_STRIKE,cat__role_TRAIN,cat__status_start_FMC,cat__status_start_PMC,num__airframe_age_years,num__flight_hours,num__mission_intensity,num__environment_stress,num__flight_hours_sum_7d,num__mission_intensity_mean_7d,num__environment_stress_mean_7d,num__flight_hours_sum_14d,num__mission_intensity_mean_14d,num__environment_stress_mean_14d,num__flight_hours_sum_30d,num__mission_intensity_mean_30d,num__environment_stress_mean_30d,num__failures_count_sum_7d,num__failures_count_sum_14d,num__failures_count_sum_30d,num__down_events_sum_7d,num__down_events_sum_14d,num__down_events_sum_30d,num__repair_hours_sum_7d,num__repair_hours_sum_14d,num__repair_hours_sum_30d,num__wait_parts_hours_sum_7d,num__wait_parts_hours_sum_14d,num__wait_parts_hours_sum_30d,num__wait_maint_hours_sum_7d,num__wait_maint_hours_sum_14d,num__wait_maint_hours_sum_30d,num__down_hours_sum_7d,num__down_hours_sum_14d,num__down_hours_sum_30d,num__stockouts_today,num__eta_days_sum_today,num__eta_days_mean_today,num__stockouts_sum_7d,num__eta_days_sum_7d,num__eta_days_mean_7d,num__stockouts_sum_14d,num__eta_days_sum_14d,num__eta_days_mean_14d,num__stockouts_sum_30d,num__eta_days_sum_30d,num__eta_days_mean_30d,num__base_stockout_rate,num__base_mean_eta
2026-01-28,AC_0034,1.6433228032849856,0.03181556605629939,-0.023009165465940798,0.025175025217446884,0.5200092277318427,0.17181405203640882,0.003220838624305115,0.16940838107462552,0.5331623171213982,0.031043496445755634,0.02991754924800933,0.020756483680145283,0.008052008968851275,0.10126185227017369,-1.7232654425362273,0.5267594995708206,-0.06993354704465005,0.07506978090844664,0.31140937693188653,-0.7411542027264295,0.1451261865570669,-1.0663902343330791,-0.25057209770187266,-0.7342704148250329,-0.8346434741602126,0.3769692839324261,-0.01875085374248729,0.003454721809349647,0.0068825579276432045,0.006219350664380382,0.02167799821763721,0.012877049299919797,-0.08771569872966789,0.027913091727288404,0.015897034636396464,0.030001668081045815,0.01576613429299391,-0.038645698497060975,0.07030435771769677,0.014029988327599533,0.06313284254174907,0.0016307508232681848,0.005330326621327992,-0.016238102246601643,0.0,0.004574010224787171,0.0,0.0,0.01082519587604142,-0.005274269445683078,0.0,4.707662957570565e-05,0.01112486751625174,0.0,0.02998610718855337,-0.14599454797125563,3.04807699636008,-5.216164774305861
2026-01-29,AC_0034,13.117170795034209,0.044512323082393807,-0.03610377975511603,0.018711919276030053,0.755785650512304,0.04132149553531723,-0.5476817217830315,0.07015153747772303,0.5918748881995596,-0.0004750244569037644,0.04206418653405012,0.010157575117107064,0.021736622127552566,0.263672191794121,0.19834090910564203,0.7647151191708342,-0.17223998209842623,-0.3862262837816342,1.3788887002797914,-0.4536341132163334,-0.0839250930522089,-0.016153381853533946,1.146960273320947,-0.5630425613402803,-0.7066064377628359,-0.4822889601912466,5.665872768990628e-05,0.0022739326351362645,0.01121702183379706,0.015876951082501756,0.028960413191805905,0.010361358345360143,-0.03609693415730895,-0.05049973615926703,-0.026837632030573544,0.07236077209124124,-0.004180947866971486,-0.04540859251095406,0.10733811630155246,0.005659696223812239,0.018357655950950333,0.007274512787883567,0.006172239736481906,-0.052921070860676545,0.0,0.004366581149495992,0.0,0.0,0.1128970679023474,-0.0030932631406859618,0.0,-0.05948236284284539,0.023323836228329762,0.0,-0.005924813810847539,-0.09405825186281787,-2.5565462468205324,7.590585506509933
2026-01-30,AC_0034,17.85781475794256,0.024327328773894374,-0.02003068141202178,0.011038856578147765,1.0101583894133048,1.1461435575697363,-0.36920282441797764,0.2449685862527418,0.9359295085308272,0.08334747909040459,0.01763820364126948,0.028953595352318725,0.03273421989602924,0.14785500800359222,-0.55152677780283,-0.770815122209377,4.636272675013271,-0.41009632237662563,-0.12856977900148858,0.62717590413516,1.28693680939835,-1.2243966694029471,1.2820372115518033,-0.4379984963515426,-0.8779541723842416,1.0851064929709373,-0.0030750385154628425,0.0010073492480891294,-0.04928983184401486,0.009819810810821783,0.0285298753283512,0.011639898869719502,-0.04754193081517836,-0.07065209996828449,-0.054106540731159294,0.07736055875182775,-0.01997729457774168,-0.26663024269617325,0.05022935668987552,0.016448010550853556,0.04170023194602735,0.03497738120684783,-0.004264218897249948,-0.00198211383213442,0.0,0.006151820054733711,0.0,0.0,-0.015775045630281117,-0.0029318794280743573,0.0,-0.015038423890521053,0.010593721731536757,0.0,0.0036344521821088985,-0.22164483492894346,2.115234495766214,2.2787420355904975
2026-01-31,AC_0034,0.6490165370539236,0.012953560751641719,-0.049200701758104586,0.036522597223882125,0.425176820647727,0.08070315881113589,-0.1077164937397436,0.3506078759345323,0.810122433971367,-0.03809781956682844,0.025873940416612177,0.013801324061790481,0.028152397971409646,0.12054395101265818,0.9899917590916127,-1.1696330858709756,-0.9592334992897175,-0.284062392542175,-1.346194833880016,0.502857347545063,0.054813801892851434,0.28974913253154866,0.08875691802989545,-2.1461100162001534,-1.1511717605679452,0.30103959343769865,0.001423014750671873,0.002420106969093518,0.02225048668046108,0.005399214291462754,0.010140912241135822,0.008868344859457856,-0.03523568360205891,-0.13068813354705172,-0.04629593356521434,0.056369526941400405,-0.03918236557391605,0.023784236041764908,0.057965924814513334,0.0031037962697743273,-0.19186527065748177,0.004647032154666255,-0.007619942270711796,-0.07523744327199695,0.0,0.0027163681408026176,0.0,0.0,0.05111650627142812,-0.006815271241253949,0.0,-0.001625585619711809,0.025865487796521917,0.0,-0.04151468949967212,-0.1424381294896982,-0.2826070938694075,-1.6407971630343878
2026-02-01,AC_0034,5.380313771251076,-0.006321966265255106,-0.05259598550662356,0.017727970537653986,0.169802723693093,-0.00319233881827094,-0.03130600528675035,0.26176307467645443,0.5651957550814722,-0.017538804219123943,0.019241296199218313,-0.011533126522233214,0.012894460126262336,0.32942867609186255,0.57144840410195,0.586155500932587,-0.6517235593208853,-0.2609178697089049,0.694653827667129,0.7804775620330635,-0.025674350254681864,0.3608433952268448,0.16140540235960457,-2.1524580097551014,-0.9129830845270333,0.9754642192491993,-0.0006430395709969786,-0.0008226552253003298,0.008358690957277167,0.004640604247345584,0.010528969547462654,0.013341860707688554,-0.03678400276646726,0.0063416527402032465,-0.039219188523410484,0.059498534541720514,0.01776544077179726,0.0193501292069658,0.12272970694240677,-0.021770936986437856,-0.09394794107523613,0.004348255665639569,0.01520644406937562,-0.08352198332640016,0.0,0.002888633042823594,0.0,0.0,-0.02582620178668661,-0.012549628695203449,0.0,0.06382480059829164,0.036772552960545914,0.0,-0.014073138579968331,-0.11254620117424056,-0.2204759975162802,-1.8579810314709213
2026-02-02,AC_0034,2.587430793146088,0.027397214204041877,-0.06171237613873025,0.07623092605052123,0.5729746768619872,0.3331972226837218,-0.3058498584201408,0.08511393692616495,1.00738720916072,-0.07607944255337737,0.04086543665148466,-0.0020902960607629703,0.027654957506812846,0.2546833846208004,-0.2861164368377727,-0.8906679630764867,0.3609630823028335,-0.2094943357765365,1.195609911752862,-0.4617910887203426,0.3476729763217235,-1.0635084277056304,0.3298694817581256,-1.8720424641982811,-0.624565434352751,-0.40582929450725813,-0.0014833252333139408,0.0005077547363275082,0.01707421135154365,0.0095541551620307,0.011199435977900732,0.017757488793607574,-0.03967778102606998,-0.14743055317947953,-0.06678710147258342,0.030486696128880074,-0.022121784352364258,-0.014541148957471356,0.07472630586666548,-0.0005323369172761376,-0.16366746621285666,0.006076382432936479,-0.013384489377841506,-0.10520602179557056,0.0,0.0048592283213775315,0.0,0.0,0.06747313615910636,-0.002645294353740145,0.0,0.014997372472199658,0.02498075036928995,0.0,-0.014947195992597823,-0.12440027909242257,2.2434536666787923,-3.7533862859522635
2026-02-03,AC_0034,7.9867091788918945,0.0023686596011565897,-0.13073977438530904,0.02544004694628204,0.12488573226973357,-0.0926378226440328,-0.051525293162857616,0.6589448494438048,0.8711163881894814,0.005554548141770562,0.018059469655547413,0.018376914279690577,0.03285731239454246,0.26625814642639684,0.5318345720303306,0.2696368305665643,-2.443433788218635,0.06008456662184738,2.5744512087776075,0.5717536052349126,-0.26083561888382184,0.8028639301549415,0.21619064001321614,-2.4918293070861095,-0.3757449538941382,0.24399328035622767,0.007740096416144528,0.000498869628170858,0.016833138100822816,0.003947409795216806,0.009399627315472378,0.012945042713353257,-0.049598401866323916,0.12149028643746877,0.017588265878342835,0.061223833077214594,0.010486132812135819,-0.022560885772951438,-0.04026687170945556,0.01499253959801036,0.04536434490623741,0.005426633013543226,-0.011429645181609068,-0.032012444190676295,0.0,0.0029945036737267948,0.0,0.0,0.021295770228761206,-0.007199706350263646,0.0,0.031427123923218135,0.03021962678564049,0.0,-0.07301877006864298,-0.16923175404495497,-0.09195647857735581,0.4875644753639613
2026-02-04,AC_0034,7.534951922841957,0.023281562540914916,-0.12489382061593157,0.010819957320270284,0.018284082221743193,-0.1289699364512831,-0.11300529113905206,1.3039901004555763,1.0500836188144778,0.054657500288999634,0.019176842113498384,0.016756483960574053,0.035642265878074356,0.22069485153556342,0.9040431716366997,-0.06295943327724382,0.457248336137503,-0.42006046552194376,0.0016403594092636853,0.35133931895532555,-0.1504848312229614,1.325603429786409,0.9016857306331092,-2.0868102724760744,-0.692829856776152,0.6174887836337792,-0.004494698433297619,0.0012753478487785327,0.01730458656030374,0.0031678390403783088,0.009399627315472378,0.009015164138749171,-0.0648249645324584,0.02725433642864711,0.021569592621504183,0.017829945398683777,0.004043627672050666,0.008684270641140211,-0.06601935689681422,-0.004265634785174652,0.017055495472215985,0.00795409929988378,-0.01157259500391816,-0.05226665170751489,0.0,0.003663185930715195,0.0,0.0,0.0027711469582406474,-0.008505579685903724,0.0,-0.054076106344064824,0.026243982775850477,0.0,-0.020928845176019877,-0.15802755469899432,-2.91319678197812,1.0488536819829455
2026-02-05,AC_0034,4.277575488308973,0.06770378075004387,-0.07742288105174432,0.019208829946120304,0.47058125388824873,0.057595472461312455,-0.28058021464311667,0.01153995815024097,0.03896516795077189,-0.17364530172454798,0.027851087093196742,0.019828852853119854,0.02316040656107607,0.27558103185555805,0.05387076934961455,0.7981078072692809,-0.7878018425311877,0.5174101567309681,-0.5133290193622719,0.8365396380666074,0.03404583444943997,1.3972450952675748,0.748519782476317,-3.1942441230474454,-0.5779543519304836,0.46723990015151234,0.005305234329062683,0.001116961385314281,0.009745048032561616,0.010487796129567972,0.016511390081099423,0.010740821967333683,-0.07108907033972943,-0.12722015558163524,-0.05118892542645672,0.03404927864820163,-0.02482469775955845,-0.027400311377984668,0.15259198052791076,0.00021353308942435886,-0.18028275677483882,-0.002797762977634797,-0.0063017289799191,-0.07484344102089345,0.0,0.002316661482021492,0.0,0.0,0.015656176858245777,-0.004535864090466548,0.0,0.055688813076287355,0.013238751900575857,0.0,-0.011895700032546825,-0.15368155071079806,0.379202441711039,-2.0878668009749486
2026-02-06,AC_0034,7.575046082572905,0.002060642144312524,-0.11309213086130754,0.016048759600019252,0.3434462793245008,0.5445683261042753,-0.08068594624335719,0.367019642937929,0.3546759277286902,-0.04377917875551093,0.016535426449591054,0.024724972906726258,0.02773915014380102,0.2751010387484376,1.104568609725503,0.1833514482221386,-0.32768359545568965,-0.832480985089904,-0.7625034732317415,0.040501787944798744,0.3862499651618211,1.5032521838447235,0.652286687594436,-2.3309552505360647,-0.2705100615350706,0.1715132272600102,0.0026385300363172765,-0.00042000300399456933,-0.01785347915536097,0.009163955916648474,0.008055023613213181,0.010383359767115784,-0.04733256768264327,-0.10924791999468178,-0.057675079952599365,0.06401525908023262,-0.012664255751167731,-0.2771918330791603,0.07790022994869567,-0.028784407903363646,-0.15779492013243465,0.008657126699810141,-0.006464146400196585,-0.10872502215920912,0.0,0.003874748384234754,0.0,0.0,-0.011032171176575463,-0.010910245698707315,0.0,-0.06351599233706601,0.022421927436158503,0.0,-0.057742738217274374,-0.12489015590517719,-0.10185900979994424,1.175464141749398
2026-01-08,AC_0035,-0.3174497691802002,-0.011968438004008172,-0.0966865099684508,0.0021084925110609015,-0.23168403876968519,0.0522862203167008,0.04000092215724632,-0.47796694277424884,-0.05589295916565808,0.055614166452423786,0.11735790421158368,0.0027261107798263167,0.008194114244376674,-0.5584326260030075,-1.9443214338488897,-0.20770220574938525,2.1674937924183846,0.7987678904787254,-0.5656438457713777,-1.168914373042676,-1.1542671429648694,0.09011189027043262,-0.4663020501931221,-0.07875459902317358,0.5245238136187267,-0.48329691091686006,-0.012088098724823089,0.002935994050675599,0.02336689688586456,-0.0021957792305952106,0.0013248429118651744,0.00752348737287794,-0.016747237316916658,-0.08321116762797803,0.00046508288376771614,-0.0017509333968613457,-0.01313649564627983,-0.01701330837769357,0.007415559472930951,0.019001132963524424,0.04025232755633699,0.009400312290219082,-0.007924927489369142,-0.06517854896630111,0.0,0.005284395463644101,0.0,0.0,-0.015746962392779836,-0.0099216763128672,0.0,-0.004971663752324429,0.0121527730328797,0.0,0.007738428644005401,-0.10943487658139027,-0.3561568869482529,-2.2308059553659927
2026-01-09,AC_0035,11.14906360434535,-0.04081193145616554,-0.027689988937065833,0.0008864651043789362,-0.23279054139601146,0.03859263248776322,0.20271034532176335,0.4346275689287787,-0.11008265850319893,0.01469395213532636,-0.014472367308818316,0.036473415702716394,0.01724153756920771,0.031760660077382936,0.16773725079255922,0.7107211219414863,-0.6665046732616662,1.255003367031557,-0.3508292904332571,-0.8059460050307934,0.5211837513692799,-0.39073978237388696,-0.6173302674466041,0.37207728341218604,-0.8113941518082374,-2.0008364681608186,-0.0007947202564896011,0.002280203679936147,0.010245226003483484,0.026048531214395824,0.010197770276354694,0.004459480162705735,-0.02321877408664843,-0.10019444507810897,-0.017659836980061815,-0.0021977973893782593,-0.04627438240078927,-0.03828989048157526,0.027610750605763165,0.00037204907117373986,0.016812502837253863,0.006781361314589949,-0.003387728778034059,-0.04619787270104021,0.0,0.0052551965168363,0.0,0.0,0.11032924832302296,-0.0023238527807281934,0.0,0.0022323198052166464,0.0075828568301355,0.0,0.011116085934614408,-0.08172852446341586,-1.214472454661398,8.615576801912106
2026-01-10,AC_0035,2.857091839081542,-0.030341333032528728,-0.10902317793913874,-0.0012610188089379453,-0.15096462695999063,0.1787294266398929,0.05524069929432417,-0.3724725640596105,-0.038491043531184065,-0.031693091008487724,-0.05661031596471376,-0.00933010798372263,0.046224992698397686,-0.3156142283112834,-0.8484119782311617,-1.8158043595961053,-0.6098863503367628,1.3995115237944145,0.6118742350199272,-1.6739104331334635,0.39325165711611854,0.24725667221056968,-0.2646225225699221,0.6852680646469573,-0.16554794588487173,0.4013048086275959,0.036899867213368076,-0.004599990092803589,-0.016531208264488895,0.015216345107054977,0.0011365151630208926,0.008412088575163403,0.19035061297689315,-0.16491809600042778,0.00411515871835399,0.07409089681021341,-0.02208239392332477,-0.05673765098432394,-0.5306565975363812,0.20091446492799078,-0.09096200355496141,0.028098842955629484,-0.011758476478064135,-0.11588226770750598,0.0,-0.23196457856635802,0.0,0.0,-0.30170570331571417,0.298001743089586,0.0,-0.08216478525669071,-0.19208833969332664,0.0,-0.006074910280429973,0.6494720995478582,-0.05511030258189221,-0.42567874862076704
